CustomerID,OfferID,ContractID,PaymentModeID,ServiceID,ChurnID,AvgMonthlyLongDistanceCharges,AvgMonthlyGBDownload,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,TenureInMonth
7551-DACSP,2,3,3,683,7,1.86,19.0,55.3,324.25,0.0,0.0,11.16,335.41,6
7551-JOHTI,1,2,1,24,11,32.45,,-10.0,19.5,0.0,0.0,32.45,51.95,1
7552-KEYGT,6,5,2,24,1,44.19,,-9.0,520.55,0.0,0.0,1193.13,1713.68,27
7554-AKDQF,2,2,1,36,1,5.69,27.0,45.65,323.45,0.0,0.0,34.14,357.59,6
7554-NEWDD,1,5,2,21,1,32.1,,25.7,251.6,0.0,0.0,321.0,572.6,10
7558-IMLMT,1,4,1,24,1,8.82,,20.8,1411.9,0.0,0.0,590.94,2002.84,67
7560-QJAVJ,1,5,2,316,1,47.72,28.0,79.6,5589.45,42.34,0.0,3340.4,8887.51,70
7560-QRBXH,1,6,3,24,1,9.19,,19.95,936.7,0.0,0.0,441.12,1377.82,48
7562-GSUHK,1,3,1,106,7,40.76,7.0,93.2,1573.7,35.7,0.0,652.16,2190.16,16
7562-UXTPG,1,3,1,13,1,26.13,28.0,70.15,886.7,8.53,0.0,339.69,1217.86,13
7563-BIUPC,2,3,2,521,7,5.78,52.0,80.6,415.55,36.44,40.0,28.9,448.01,5
7564-GHCVB,4,5,2,231,1,7.29,53.0,79.05,5730.7,0.0,80.0,524.88,6335.58,72
7566-DSRLQ,4,4,2,54,1,12.85,24.0,110.15,7998.8,0.0,70.0,925.2,8994.0,72
7567-ECMCM,1,3,1,103,1,35.3,41.0,79.85,2001.0,0.0,0.0,847.2,2848.2,24
7568-PODML,1,3,3,216,2,,18.0,45.3,45.3,0.0,0.0,0.0,45.3,1
7569-NMZYQ,1,4,2,12,1,41.14,53.0,118.75,8672.45,0.0,0.0,2962.08,11634.53,72
7570-WELNY,4,4,2,284,1,7.87,4.0,-1.0,5711.05,0.0,0.0,535.16,6246.21,68
7571-YXDAD,1,2,1,18,9,38.28,18.0,74.9,147.15,0.0,0.0,76.56,223.71,2
7572-KPVKK,5,4,2,111,1,17.67,19.0,104.05,6590.5,0.0,0.0,1095.54,7686.04,62
7576-ASEJU,5,1,1,741,1,25.16,11.0,74.7,3187.65,0.0,0.0,1031.56,4219.21,41
7576-JMYWV,5,4,2,601,1,20.42,16.0,110.2,4972.1,0.0,0.0,939.32,5911.42,46
7576-OYWBN,1,3,2,18,2,30.25,28.0,76.05,231.8,0.0,0.0,90.75,322.55,3
7577-SWIFR,1,3,2,27,5,16.64,2.0,89.25,89.25,0.0,0.0,16.64,105.89,1
7579-KKLOE,4,4,1,59,1,46.53,3.0,91.25,6589.6,0.0,0.0,3303.63,9893.23,71
7579-OOPEC,2,2,1,351,2,6.86,20.0,50.15,115.1,0.0,0.0,13.72,128.82,2
7580-UGXNC,1,2,1,116,21,25.74,6.0,54.85,104.2,0.0,0.0,51.48,155.68,2
7581-EBBOU,1,1,1,202,1,38.88,2.0,70.15,4224.7,0.0,0.0,2332.8,6557.5,60
7586-ZATGZ,1,3,2,23,1,17.83,27.0,84.9,3369.05,0.0,0.0,713.2,4082.25,40
7587-AOVVU,1,2,2,654,1,14.07,15.0,100.75,2793.55,0.0,0.0,379.89,3173.44,27
7587-RZNME,2,3,2,405,14,48.84,41.0,43.3,123.65,0.0,0.0,146.52,270.17,3
7590-VHVEG,2,3,2,306,5,,10.0,29.85,29.85,0.0,0.0,0.0,29.85,1
7593-JNWRU,2,3,2,36,21,49.2,21.0,44.6,260.8,0.0,0.0,295.2,556.0,6
7593-XFKDI,1,2,1,36,21,48.22,21.0,-4.0,46.3,0.0,0.0,48.22,94.52,1
7594-LZNWR,6,5,1,13,1,13.56,30.0,69.15,2275.1,0.0,0.0,461.04,2736.14,34
7594-RQHXR,2,3,2,103,15,21.72,52.0,79.6,79.6,0.0,0.0,21.72,101.32,1
7595-EHCDL,1,2,1,428,1,,19.0,50.6,1653.45,0.0,0.0,0.0,1653.45,32
7595-EUIVN,1,2,2,213,2,14.48,26.0,75.8,75.8,0.0,0.0,14.48,90.28,1
7596-IIWYC,1,4,2,24,1,35.77,,20.25,538.2,0.0,0.0,965.79,1503.99,27
7596-LDUXP,3,1,1,56,1,15.97,19.0,85.15,979.05,0.0,0.0,191.64,1170.69,12
7596-ZYWBB,5,4,3,536,1,43.29,76.0,59.6,3739.8,0.0,120.0,2813.85,6673.65,65
7598-UAASY,2,2,2,3,2,20.5,51.0,76.4,151.8,0.0,0.0,41.0,192.8,2
7599-FKVXZ,1,3,2,111,8,2.41,21.0,106.15,4512.7,0.0,0.0,101.22,4613.92,42
7599-NTMDP,5,5,2,883,1,,26.0,48.7,3008.55,0.0,120.0,0.0,3128.55,62
7601-DHFWZ,5,5,1,21,1,30.82,,24.0,1183.05,0.0,0.0,1479.36,2662.41,48
7601-GNDYK,6,5,1,24,1,20.85,,19.6,686.95,0.0,0.0,729.75,1416.7,35
7601-WFVZV,2,2,1,24,5,17.94,,19.55,19.55,0.0,0.0,17.94,37.49,1
7602-DBTOU,1,5,1,24,1,37.83,,19.6,1416.5,0.0,0.0,2685.93,4102.43,71
7602-MVRMB,1,4,2,221,1,46.63,14.0,110.45,8058.85,0.0,0.0,3357.36,11416.21,72
7603-USHJS,3,3,1,58,11,14.96,59.0,73.75,871.4,0.0,0.0,179.52,1050.92,12
7605-BDWDC,1,4,2,645,1,,10.0,49.85,1520.1,0.0,0.0,0.0,1520.1,31
7605-SNLQG,5,3,1,47,1,6.49,22.0,50.25,2221.55,0.0,0.0,292.05,2513.6,45
7606-BPHHN,4,4,1,24,1,30.44,,19.8,1468.75,0.0,0.0,2191.68,3660.43,72
7607-QKKTJ,1,1,1,423,1,33.45,69.0,95.0,4368.85,0.0,60.0,1505.25,5934.1,45
7608-RGIRO,5,4,1,21,1,17.56,,-10.0,1413.0,0.0,0.0,1088.72,2501.72,62
7609-NRNCA,1,6,1,24,1,42.42,,19.55,280.85,0.0,0.0,721.14,1001.99,17
7609-YBPXG,1,5,2,836,1,18.54,26.0,87.1,4735.2,0.0,80.0,1001.16,5816.36,54
7610-TVOPG,1,3,2,21,1,7.96,,26.35,378.6,0.0,0.0,119.4,498.0,15
7611-YKYTC,3,2,2,73,1,38.82,19.0,75.0,1573.95,0.0,0.0,854.04,2427.99,22
7613-LLQFO,1,3,2,23,6,12.36,23.0,84.45,1059.55,0.0,0.0,148.32,1207.87,12
7614-QVWQL,1,1,2,273,16,,5.0,51.8,2541.25,0.0,50.0,0.0,2591.25,49
7615-ESMYF,1,2,2,584,7,,51.0,44.6,97.1,0.0,0.0,0.0,97.1,2
7617-EYGLW,2,2,2,24,5,46.59,,19.45,19.45,0.0,0.0,46.59,66.04,1
7619-ODSGN,6,2,2,508,11,17.27,18.0,54.75,1338.15,0.0,0.0,414.48,1752.63,24
7619-PLRLP,5,6,2,242,1,37.14,4.0,74.1,3833.95,0.0,0.0,1968.42,5802.37,53
7621-VPNET,1,3,1,554,1,20.58,13.0,85.9,3729.75,0.0,0.0,864.36,4594.11,42
7622-FWGEW,1,4,2,884,1,31.68,30.0,85.65,4824.45,0.0,0.0,1774.08,6598.53,56
7622-NXQZR,6,3,1,115,1,,48.0,30.1,810.85,0.0,0.0,0.0,810.85,28
7623-HKYRK,1,2,3,24,1,27.78,,19.7,111.65,0.0,0.0,166.68,278.33,6
7623-TRNQN,1,3,3,170,21,39.6,17.0,49.9,49.9,0.0,0.0,39.6,89.5,1
7625-XCQRH,1,3,2,18,4,15.6,4.0,76.5,837.95,0.0,0.0,171.6,1009.55,11
7627-JKIAZ,1,3,1,95,12,37.49,29.0,78.95,2839.65,0.0,0.0,1387.13,4226.78,37
7629-WFGLW,5,6,2,426,1,11.55,27.0,95.65,5471.75,21.71,0.0,646.8,6096.84,56
7629-WIXZF,1,1,2,795,1,6.83,17.0,59.1,369.25,0.0,0.0,47.81,417.06,7
7632-MNYOY,1,6,1,66,10,9.9,25.0,110.9,7432.05,0.0,0.0,653.4,8085.45,66
7632-YUTXB,6,6,1,24,1,13.06,,20.05,520.1,0.0,0.0,326.5,846.6,25
7633-MVPUY,5,4,2,484,1,49.29,22.0,59.75,3450.15,0.0,0.0,2809.53,6259.68,57
7634-HLQJR,1,5,1,24,1,1.44,,20.05,1016.7,0.0,0.0,67.68,1084.38,47
7634-WSWDB,1,3,2,669,1,,51.0,38.5,330.8,0.0,0.0,0.0,330.8,8
7636-OWBPG,1,4,1,306,1,,4.0,29.35,381.2,38.98,0.0,0.0,342.22,12
7636-PEPNS,1,1,1,591,1,22.65,25.0,44.1,2413.05,0.0,150.0,1313.7,3876.75,58
7636-XUHWW,2,3,1,24,5,3.82,,19.9,33.7,0.0,0.0,7.64,41.34,2
7638-QVMVY,1,3,2,222,11,26.09,2.0,79.0,522.95,0.0,0.0,182.63,705.58,7
7639-LIAYI,5,4,1,678,1,29.16,73.0,79.75,4217.8,0.0,0.0,1516.32,5734.12,52
7639-OPLNG,4,4,2,214,1,27.97,2.0,79.25,5731.85,0.0,0.0,1957.9,7689.75,70
7639-SUPCW,1,3,1,150,7,3.95,30.0,48.8,1054.6,0.0,20.0,86.9,1161.5,22
7641-EUYET,1,3,2,14,3,49.11,17.0,100.7,4541.2,46.64,0.0,2259.06,6753.62,46
7641-TQFHN,6,5,1,39,1,14.72,85.0,100.55,3895.35,0.0,0.0,574.08,4469.43,39
7643-RCHXS,5,5,2,24,1,41.84,,19.35,1263.85,0.0,0.0,2635.92,3899.77,63
7644-OMVMY,1,5,1,24,1,15.51,,19.85,198.5,0.0,0.0,155.1,353.6,10
7647-GYYKX,1,4,2,24,1,41.93,,-3.0,1092.35,0.0,0.0,2264.22,3356.57,54
7649-PHJVR,3,6,3,24,1,33.48,,19.5,226.8,0.0,0.0,368.28,595.08,11
7649-SIJJF,4,4,1,206,1,10.97,20.0,80.1,5585.4,0.0,0.0,778.87,6364.27,71
7654-YWJUF,1,1,2,815,1,15.2,21.0,84.25,3539.25,0.0,0.0,653.6,4192.85,43
7657-DYEPJ,6,1,1,700,14,5.75,30.0,70.15,2497.35,0.0,0.0,218.5,2715.85,38
7658-UYUQS,1,2,2,97,1,22.3,9.0,86.55,1857.25,0.0,0.0,468.3,2325.55,21
7660-HDPJV,1,3,2,13,20,10.08,18.0,69.2,69.2,0.0,0.0,10.08,79.28,1
7661-CPURM,3,1,1,155,1,43.11,2.0,87.7,1725.95,0.0,0.0,819.09,2545.04,19
7663-CUXZB,5,5,2,12,1,14.98,19.0,113.75,6561.25,0.0,0.0,883.82,7445.07,59
7663-RGWBC,1,3,1,36,8,8.77,10.0,44.15,44.15,0.0,0.0,8.77,52.92,1
7663-YJHSN,4,4,2,325,1,44.27,8.0,103.95,7556.9,0.0,70.0,3187.44,10814.34,72
7663-ZTEGJ,1,6,1,885,1,49.92,23.0,100.55,2830.45,0.0,100.0,1447.68,4378.13,29
7665-NKLAV,1,5,1,28,1,,71.0,40.65,1547.35,0.0,0.0,0.0,1547.35,36
7665-TOALD,1,3,2,303,7,14.19,59.0,69.6,69.6,0.0,0.0,14.19,83.79,1
7665-VIGUD,1,6,1,24,1,17.4,,20.35,176.3,0.0,0.0,174.0,350.3,10
7666-WKRON,1,4,2,147,19,24.45,27.0,80.45,3201.55,0.0,0.0,953.55,4155.1,39
7668-XCFYV,1,3,2,161,1,3.83,20.0,-4.0,1614.7,0.0,0.0,65.11,1679.81,17
7669-LCRSD,3,3,3,728,1,17.27,29.0,56.3,628.65,0.0,0.0,207.24,835.89,12
7670-ZBPOQ,5,1,2,233,1,26.36,8.0,61.05,3478.75,0.0,0.0,1528.88,5007.63,58
7672-VFMXZ,1,2,2,267,1,15.48,15.0,55.7,3171.6,34.59,0.0,882.36,4019.37,57
7673-BQGKU,1,5,2,24,1,11.47,,20.15,1337.5,0.0,0.0,791.43,2128.93,69
7673-LPRNY,1,1,2,564,1,48.88,12.0,78.55,1843.05,19.63,0.0,1124.24,2947.66,23
7674-YTAFD,6,1,2,178,1,42.29,13.0,79.95,2684.85,0.0,0.0,1395.57,4080.42,33
7675-OZCZG,1,2,2,413,7,30.14,6.0,45.0,127.1,0.0,10.0,90.42,227.52,3
7677-SJJJK,2,6,1,24,1,48.39,,19.9,153.95,0.0,0.0,387.12,541.07,8
7682-AZNDK,1,3,2,418,1,18.36,85.0,89.85,3091.75,14.93,0.0,624.24,3701.06,34
7683-CBDKJ,1,3,2,886,2,45.6,19.0,65.45,937.6,0.0,0.0,638.4,1576.0,14
7684-XSZIY,4,5,2,21,1,20.42,,24.3,1643.25,0.0,0.0,1470.24,3113.49,72
7688-AWMDX,1,5,2,71,1,48.32,59.0,54.5,3778.2,0.0,0.0,3430.72,7208.92,71
7690-KPNCU,5,1,1,314,1,26.64,71.0,73.05,4688.65,0.0,0.0,1704.96,6393.61,64
7691-KGKGP,5,2,1,398,1,2.11,19.0,65.0,3363.8,0.0,0.0,111.83,3475.63,53
7691-XVTZH,4,4,2,51,1,28.36,82.0,89.95,5974.3,0.0,0.0,1928.48,7902.78,68
7693-LCKZL,1,3,2,67,2,11.54,19.0,80.15,385.0,0.0,0.0,57.7,442.7,5
7693-QPEFS,5,4,2,18,1,42.19,11.0,72.95,3829.75,0.0,0.0,2193.88,6023.63,52
7694-VLBWQ,4,6,2,41,3,8.18,3.0,104.1,7040.85,0.0,0.0,548.06,7588.91,67
7695-PKLCZ,1,5,1,24,1,48.41,,20.5,1424.9,0.0,0.0,3291.88,4716.78,68
7696-AMHOD,1,6,1,887,1,9.07,82.0,78.0,3824.2,0.0,0.0,444.43,4268.63,49
7696-CFTAT,1,5,2,24,1,8.21,,19.8,726.1,0.0,0.0,303.77,1029.87,37
7698-YFGEZ,2,2,1,24,5,25.99,,20.0,20.0,0.0,0.0,25.99,45.99,1
7703-ZEKEF,3,3,2,95,13,18.7,24.0,81.0,1917.1,0.0,0.0,430.1,2347.2,23
7706-DZNKK,3,3,1,24,1,44.53,,20.45,237.3,0.0,0.0,489.83,727.13,11
7706-YLMQA,1,6,2,24,1,10.0,,19.7,1341.5,0.0,0.0,700.0,2041.5,70
7707-PYBBH,1,3,1,376,1,36.98,21.0,61.9,2647.1,0.0,0.0,1479.2,4126.3,40
7710-JSYOA,4,4,2,386,1,28.53,24.0,93.3,6398.05,0.0,0.0,1968.57,8366.62,69
7711-GQBZC,1,5,2,21,1,19.49,,24.7,1810.55,0.0,0.0,1383.79,3194.34,71
7711-YIJWC,5,6,2,128,1,12.72,48.0,84.9,5264.5,0.0,0.0,775.92,6040.42,61
7714-YXSMB,6,3,2,49,1,25.66,3.0,100.5,2599.95,0.0,0.0,667.16,3267.11,26
7716-YTYHG,5,1,3,146,12,23.95,30.0,82.05,4029.95,0.0,0.0,1149.6,5179.55,48
7717-BICXI,5,5,1,24,1,15.65,,20.55,1205.05,0.0,0.0,939.0,2144.05,60
7718-RXDGG,3,3,2,193,1,24.17,10.0,68.6,1108.6,0.0,90.0,362.55,1561.15,15
7718-UPSKJ,4,1,1,76,1,24.17,5.0,106.4,7251.9,3.59,0.0,1667.73,8916.04,69
7721-DVEKZ,2,2,1,24,5,23.67,,19.65,19.65,0.0,0.0,23.67,43.32,1
7721-JXEAW,5,3,2,468,12,,69.0,41.05,2452.7,0.0,0.0,0.0,2452.7,59
7722-CVFXN,1,1,2,279,1,7.25,57.0,105.2,5637.85,23.01,0.0,391.5,6006.34,54
7722-VJRQD,1,5,2,750,1,,15.0,60.95,4549.05,0.0,0.0,0.0,4549.05,72
7727-SHVZV,1,2,2,24,1,43.83,,19.5,150.35,0.0,0.0,394.47,544.82,9
7729-JTEEC,1,3,2,36,5,30.87,19.0,44.5,90.05,0.0,0.0,61.74,151.79,2
7729-XBTWX,1,4,1,24,1,31.53,,19.75,1344.5,0.0,0.0,2080.98,3425.48,66
7730-CLDSV,4,4,2,546,1,35.21,10.0,98.65,7129.45,0.0,0.0,2535.12,9664.57,72
7730-IUTDZ,1,3,2,73,4,34.0,11.0,75.2,3198.6,0.0,0.0,1462.0,4660.6,43
7733-UDMTP,5,4,2,473,1,,26.0,55.0,3094.05,0.0,0.0,0.0,3094.05,57
7734-DBOAI,1,2,2,888,11,,12.0,40.1,40.1,0.0,10.0,0.0,50.1,1
7739-LAXOG,1,3,2,754,13,46.92,9.0,91.05,2954.5,0.0,70.0,1501.44,4525.94,32
7740-BTPUX,5,4,2,66,1,12.91,21.0,113.6,6292.7,0.0,0.0,710.05,7002.75,55
7740-KKCXF,1,3,1,306,1,,6.0,30.05,1529.45,0.0,0.0,0.0,1529.45,51
7742-MYPGI,1,3,1,170,1,49.45,10.0,48.8,297.35,0.0,0.0,296.7,594.05,6
7743-EXURX,2,3,2,47,3,3.85,20.0,51.05,415.05,0.0,0.0,30.8,445.85,8
7746-AWNQW,6,3,3,259,1,,2.0,35.75,961.4,0.0,0.0,0.0,961.4,28
7746-QYVCO,3,1,1,399,1,21.04,17.0,55.85,857.8,0.0,0.0,336.64,1194.44,16
7748-UMTRK,1,4,2,39,1,37.42,17.0,101.3,2974.5,0.0,0.0,1122.6,4097.1,30
7750-EYXWZ,1,6,2,53,1,,24.0,60.65,743.3,40.41,0.0,0.0,702.89,12
7752-XUSCI,1,3,2,41,8,10.7,71.0,105.9,6396.45,0.0,0.0,642.0,7038.45,60
7753-USQYQ,5,1,2,889,1,27.65,26.0,64.2,3627.3,0.0,0.0,1520.75,5148.05,55
7754-IXRMC,1,2,1,36,5,12.46,14.0,45.35,45.35,0.0,0.0,12.46,57.81,1
7758-UJWYS,1,4,2,274,1,,29.0,40.55,1325.85,0.0,0.0,0.0,1325.85,34
7758-XKCBS,1,3,2,600,13,,29.0,29.7,438.25,0.0,90.0,0.0,528.25,15
7760-OYPDY,1,3,2,521,2,5.85,19.0,80.65,144.15,0.0,20.0,11.7,175.85,2
7762-ONLJY,1,6,1,24,1,44.13,,19.7,94.45,0.0,0.0,264.78,359.23,6
7762-URZQH,1,4,1,159,3,23.51,52.0,106.05,6981.35,0.0,0.0,1551.66,8533.01,66
7764-BDPEE,1,2,1,24,5,19.58,,20.85,60.65,0.0,0.0,58.74,119.39,3
7765-LWVVH,1,4,2,30,1,18.74,19.0,95.1,6843.15,0.0,0.0,1349.28,8192.43,72
7766-CLTIC,1,3,1,552,1,8.35,29.0,60.95,629.55,0.0,0.0,83.5,713.05,10
7767-UXAGJ,1,3,2,43,7,28.25,9.0,50.45,50.45,0.0,0.0,28.25,78.7,1
7771-CFQRQ,1,5,2,119,1,30.06,57.0,63.8,3007.25,0.0,80.0,1412.82,4500.07,47
7771-ZONAT,1,5,2,254,1,,19.0,56.75,1304.85,0.0,0.0,0.0,1304.85,22
7774-OJSXI,1,1,2,41,22,9.27,30.0,103.45,3066.45,0.0,0.0,287.37,3353.82,31
7776-QGYJC,6,3,2,147,1,40.68,76.0,81.5,3107.3,0.0,0.0,1586.52,4693.82,39
7776-QWNFX,1,3,2,351,11,4.65,29.0,50.4,1527.5,0.0,0.0,139.5,1667.0,30
7777-UNYHB,1,3,1,24,1,24.65,,20.1,232.4,0.0,0.0,295.8,528.2,12
7779-LGOVN,1,3,2,715,6,46.5,4.0,86.65,856.65,0.0,0.0,465.0,1321.65,10
7779-ORAEL,1,5,1,721,1,9.39,22.0,75.15,3480.35,0.0,0.0,422.55,3902.9,45
7780-OTDSO,1,3,2,80,11,11.3,16.0,99.4,1742.95,0.0,0.0,203.4,1946.35,18
7781-EWARA,4,6,2,53,1,,47.0,60.35,4138.7,49.23,0.0,0.0,4089.47,70
7781-HVGMK,4,4,1,121,1,,30.0,65.2,4784.45,0.0,0.0,0.0,4784.45,72
7783-YKGDV,3,3,2,212,14,16.07,14.0,99.7,1238.45,0.0,0.0,192.84,1431.29,12
7785-RDVIG,1,2,1,24,5,10.13,,19.3,54.7,0.0,0.0,30.39,85.09,3
7786-WBJYI,1,2,2,67,7,30.95,26.0,77.95,305.55,0.0,0.0,123.8,429.35,4
7787-BNTZM,1,2,2,24,1,6.93,,20.15,130.5,0.0,0.0,41.58,172.08,6
7789-CRUVC,1,3,1,426,1,33.75,29.0,94.2,5895.45,0.0,0.0,2058.75,7954.2,61
7789-HKSBS,1,1,2,159,1,35.38,7.0,105.2,4599.15,40.46,0.0,1485.96,6044.65,42
7794-JASDG,2,3,1,9,5,45.77,20.0,50.75,50.75,0.0,0.0,45.77,96.52,1
7795-CFOCW,1,6,2,436,1,,10.0,42.3,1840.75,0.0,0.0,0.0,1840.75,45
7797-EJMDP,2,2,2,350,1,33.54,14.0,66.05,574.5,0.0,0.0,268.32,842.82,8
7798-JVXYM,3,3,2,599,1,37.01,29.0,69.65,921.4,0.0,0.0,518.14,1439.54,14
7799-DSEWS,3,3,2,232,1,48.68,48.0,68.35,1299.8,0.0,0.0,876.24,2176.04,18
7799-LGRDP,1,4,1,21,1,25.53,,25.7,1188.2,0.0,0.0,1097.79,2285.99,43
7801-CEDNV,1,6,1,9,1,9.01,5.0,48.7,1421.75,0.0,0.0,243.27,1665.02,27
7801-KICAO,3,3,2,18,1,11.36,13.0,74.15,1345.75,0.0,0.0,204.48,1550.23,18
7802-EFKNY,2,3,2,167,2,,7.0,24.95,100.4,0.0,0.0,0.0,100.4,5
7803-XOCCZ,5,3,2,815,1,31.96,26.0,84.05,4326.8,0.0,0.0,1661.92,5988.72,52
7808-DVWEP,1,2,2,24,5,31.06,,20.0,49.65,0.0,0.0,93.18,142.83,3
7811-JIVPF,1,2,1,890,1,42.26,2.0,49.7,1081.25,0.0,150.0,971.98,2203.23,23
7812-FZHPE,3,2,1,21,9,18.26,,24.1,409.9,0.0,0.0,310.42,720.32,17
7813-TKCVO,1,6,1,24,1,27.96,,20.35,393.15,0.0,0.0,559.2,952.35,20
7813-ZGGAW,6,4,2,610,1,15.35,10.0,96.6,2877.95,0.0,0.0,475.85,3353.8,31
7814-LEEVE,1,3,2,24,5,6.64,,20.3,20.3,0.0,0.0,6.64,26.94,1
7815-PDTHL,1,4,1,24,1,42.8,,20.2,684.4,0.0,0.0,1498.0,2182.4,35
7816-VGHTO,2,5,1,891,1,,10.0,40.55,217.5,0.0,50.0,0.0,267.5,6
7817-BOQPW,1,3,2,18,7,41.37,28.0,75.55,166.3,0.0,0.0,82.74,249.04,2
7817-OMJNA,3,6,2,24,1,36.42,,20.4,275.7,0.0,0.0,509.88,785.58,14
7820-ZYGNY,1,6,1,62,1,9.21,28.0,90.45,5825.5,0.0,100.0,580.23,6505.73,63
7821-DPRQE,4,3,2,98,1,24.01,48.0,107.7,7320.9,0.0,0.0,1632.68,8953.58,68
7823-JSOAG,1,2,2,18,5,6.97,14.0,74.5,217.45,0.0,0.0,20.91,238.36,3
7824-PANSQ,1,2,2,377,1,44.67,8.0,80.65,4807.35,0.0,0.0,2590.86,7398.21,58
7825-ECJRF,1,3,2,892,4,28.35,19.0,106.6,1934.45,21.72,40.0,538.65,2491.38,19
7825-GKXMW,2,2,2,413,7,22.11,18.0,-9.0,45.8,0.0,10.0,22.11,77.91,1
7826-VVKWT,1,4,2,61,1,20.78,23.0,96.55,2263.45,0.0,0.0,498.72,2762.17,24
7831-QGOXH,1,3,2,697,8,24.4,71.0,85.2,1553.9,0.0,0.0,439.2,1993.1,18
7833-PKIHD,1,1,2,190,1,31.66,3.0,76.4,3966.3,0.0,0.0,1614.66,5580.96,51
7838-LAZFO,5,6,2,893,1,9.91,19.0,78.8,3597.5,23.28,0.0,445.95,4020.17,45
7839-NUIAA,5,2,2,877,1,26.7,30.0,59.8,3641.5,0.0,100.0,1628.7,5370.2,61
7839-QRKXN,2,3,1,24,9,48.25,,20.2,20.2,0.0,0.0,48.25,68.45,1
7841-FCRQD,1,1,1,324,1,15.45,59.0,53.75,1857.3,0.0,0.0,509.85,2367.15,33
7841-TZDMQ,1,3,1,405,8,49.81,41.0,-7.0,84.5,0.0,0.0,99.62,184.12,2
7845-URHJN,1,2,2,24,18,11.35,,20.15,156.25,0.0,0.0,90.8,247.05,8
7850-THJMU,1,5,1,24,1,12.71,,19.65,494.9,0.0,0.0,330.46,825.36,26
7850-VWJUU,1,3,2,73,1,24.04,22.0,75.0,1778.5,0.0,0.0,552.92,2331.42,23
7851-FLGGQ,2,3,3,894,2,,19.0,44.65,44.65,0.0,0.0,0.0,44.65,1
7851-WZEKY,2,3,2,70,7,38.51,25.0,95.15,196.9,0.0,0.0,77.02,273.92,2
7852-LECYP,3,5,1,250,1,48.15,6.0,93.8,1261.0,0.0,0.0,625.95,1886.95,13
7853-GVUDZ,2,3,1,24,9,3.09,,20.15,20.15,0.0,0.0,3.09,23.24,1
7853-OETYL,2,3,2,25,1,,13.0,29.05,129.6,0.0,0.0,0.0,129.6,4
7853-WNZSY,2,3,1,24,5,1.61,,19.75,19.75,0.0,0.0,1.61,21.36,1
7854-EDSSA,3,2,2,630,20,49.43,17.0,59.0,1254.7,0.0,0.0,1087.46,2342.16,22
7854-EKTJL,1,3,2,24,11,29.81,,19.6,35.85,0.0,0.0,59.62,95.47,2
7854-FOKSF,2,2,2,354,12,,29.0,35.9,35.9,0.0,0.0,0.0,35.9,1
7855-DIWPO,3,3,2,13,1,30.59,11.0,68.65,1493.2,0.0,0.0,642.39,2135.59,21
7856-GANIL,5,1,2,144,1,2.38,20.0,98.7,4525.8,0.0,0.0,107.1,4632.9,45
7858-GTZSP,3,3,2,77,1,18.75,25.0,86.55,1066.9,0.0,110.0,225.0,1401.9,12
7860-KSUGX,4,5,1,666,1,32.67,48.0,64.45,4720.0,0.0,0.0,2352.24,7072.24,72
7860-UXCRM,1,5,1,615,1,42.17,73.0,74.5,4674.55,0.0,0.0,2656.71,7331.26,63
7861-UVUFT,1,3,2,732,2,28.3,28.0,84.3,1308.4,0.0,0.0,424.5,1732.9,15
7868-BGSZA,1,1,2,564,1,33.97,69.0,80.2,3581.6,0.0,0.0,1460.71,5042.31,43
7868-TMWMZ,1,4,2,895,1,24.62,30.0,110.0,6668.35,0.0,0.0,1477.2,8145.55,60
7869-ZYDST,1,3,1,650,1,28.72,21.0,59.05,1882.8,0.0,0.0,890.32,2773.12,31
7872-BAAZR,5,6,2,24,1,30.31,,19.55,1007.9,0.0,0.0,1606.43,2614.33,53
7872-RDDLZ,1,2,2,511,1,48.43,28.0,54.9,3725.5,0.0,0.0,3244.81,6970.31,67
7873-CVMAW,1,5,1,59,1,46.1,27.0,88.55,6362.35,0.0,0.0,3319.2,9681.55,72
7874-ECPQJ,1,3,2,24,1,27.37,,20.05,85.5,0.0,0.0,109.48,194.98,4
7876-AEHIG,1,6,2,17,1,,10.0,60.15,3077.0,0.0,0.0,0.0,3077.0,51
7876-BEUTG,3,3,1,171,1,26.54,18.0,48.8,720.1,0.0,0.0,398.1,1118.2,15
7876-DNYAP,4,5,1,24,1,8.39,,19.8,1436.95,0.0,0.0,578.91,2015.86,69
7878-JGDKK,2,2,1,89,1,30.07,29.0,44.55,220.75,0.0,0.0,120.28,341.03,4
7878-RTCZG,1,2,1,24,5,2.38,,19.9,19.9,0.0,0.0,2.38,22.28,1
7879-CGSFV,5,1,1,276,1,42.19,51.0,100.9,5552.05,0.0,0.0,2320.45,7872.5,55
7880-XSOJX,1,2,1,745,1,,23.0,42.4,146.4,0.0,0.0,0.0,146.4,4
7881-EVUAD,2,3,2,588,13,,21.0,42.6,72.4,0.0,0.0,0.0,72.4,2
7881-INRLC,5,3,1,84,13,14.12,3.0,100.85,4740.0,0.0,0.0,635.4,5375.4,45
7883-ROJOC,3,2,1,89,1,34.51,22.0,44.9,839.65,0.0,0.0,655.69,1495.34,19
7890-VYYWG,2,3,1,151,2,,20.0,36.45,93.7,0.0,0.0,0.0,93.7,3
